user_id,device_type,traffic_source,country,first_seen_utc,step1_app_open_utc,step2_content_view_utc,step3_ad_view_utc,step4_ad_click_utc,step5_purchase_utc,completed_step1_app_open,completed_step2_content_view,completed_step3_ad_view,completed_step4_ad_click,completed_step5_purchase,order_value_usd,revenue_usd,currency,seconds_to_purchase
u002034,mobile,referral,CA,2025-11-23 12:52:36,2025-11-23 12:52:36,2025-11-23 12:54:15,2025-11-23 13:11:37,2025-11-23 13:19:05,2025-11-26 12:56:32,1,1,1,1,1,14.58,14.58,USD,259436.0
u000816,desktop,organic,US,2025-11-23 14:27:47,2025-11-23 14:27:47,,,,,1,0,0,0,0,0.0,0.0,USD,
u001219,desktop,organic,IN,2025-11-23 14:41:14,2025-11-23 14:41:14,,,,,1,0,0,0,0,0.0,0.0,USD,
u000255,mobile,paid_social,US,2025-11-23 16:23:24,2025-11-23 16:23:24,2025-11-23 16:29:25,2025-11-23 16:48:25,,,1,1,1,0,0,0.0,0.0,USD,
u002031,mobile,organic,US,2025-11-23 16:35:44,2025-11-23 16:35:44,2025-11-23 16:37:32,2025-11-23 16:46:16,,,1,1,1,0,0,0.0,0.0,USD,
u002347,desktop,email,US,2025-11-23 16:46:30,2025-11-23 16:46:30,2025-11-23 16:56:48,2025-11-23 17:10:27,,,1,1,1,0,0,0.0,0.0,USD,
u000066,mobile,organic,US,2025-11-23 17:36:11,2025-11-23 17:36:11,,,,,1,0,0,0,0,0.0,0.0,USD,
u002051,desktop,creator_link,US,2025-11-23 17:45:34,2025-11-23 17:45:34,2025-11-23 17:56:56,2025-11-23 18:00:07,,,1,1,1,0,0,0.0,0.0,USD,
u000433,desktop,paid_social,DE,2025-11-23 17:47:40,2025-11-23 17:47:40,2025-11-23 17:56:01,2025-11-23 18:01:59,,,1,1,1,0,0,0.0,0.0,USD,
u002851,mobile,creator_link,AU,2025-11-23 18:19:39,2025-11-23 18:19:39,2025-11-23 18:34:05,2025-11-23 18:34:40,,,1,1,1,0,0,0.0,0.0,USD,
u001780,mobile,referral,UK,2025-11-23 18:52:20,2025-11-23 18:52:20,2025-11-23 19:05:11,2025-11-23 19:16:57,,,1,1,1,0,0,0.0,0.0,USD,
u001474,mobile,organic,UK,2025-11-23 19:13:30,2025-11-23 19:13:30,2025-11-23 19:19:43,2025-11-23 19:37:33,,,1,1,1,0,0,0.0,0.0,USD,
u000224,desktop,referral,US,2025-11-23 19:28:06,2025-11-23 19:28:06,2025-11-23 19:34:53,,,,1,1,0,0,0,0.0,0.0,USD,
u002292,desktop,organic,US,2025-11-23 19:30:02,2025-11-23 19:30:02,,,,,1,0,0,0,0,0.0,0.0,USD,
u001619,desktop,paid_social,US,2025-11-23 20:07:25,2025-11-23 20:07:25,,,,,1,0,0,0,0,0.0,0.0,USD,
u002439,mobile,paid_social,CA,2025-11-23 20:17:07,2025-11-23 20:17:07,2025-11-23 20:24:34,,,,1,1,0,0,0,0.0,0.0,USD,
u002460,mobile,paid_social,US,2025-11-23 20:19:26,2025-11-23 20:19:26,2025-11-23 20:24:29,2025-11-23 20:29:52,,,1,1,1,0,0,0.0,0.0,USD,
u000606,desktop,organic,US,2025-11-23 20:33:08,2025-11-23 20:33:08,2025-11-23 20:48:05,,,,1,1,0,0,0,0.0,0.0,USD,
u001156,mobile,creator_link,BR,2025-11-23 21:36:47,2025-11-23 21:36:47,2025-11-23 21:45:14,2025-11-23 21:51:35,,,1,1,1,0,0,0.0,0.0,USD,
u000393,mobile,paid_social,US,2025-11-23 21:48:25,2025-11-23 21:48:25,2025-11-23 21:49:07,2025-11-23 22:03:15,,,1,1,1,0,0,0.0,0.0,USD,
u002830,desktop,paid_social,BR,2025-11-23 22:06:31,2025-11-23 22:06:31,2025-11-23 22:13:38,,,,1,1,0,0,0,0.0,0.0,USD,
u000364,mobile,paid_social,US,2025-11-23 22:33:22,2025-11-23 22:33:22,2025-11-23 22:45:12,,,,1,1,0,0,0,0.0,0.0,USD,
u001736,desktop,creator_link,US,2025-11-23 22:38:17,2025-11-23 22:38:17,,,,,1,0,0,0,0,0.0,0.0,USD,
u000921,mobile,creator_link,DE,2025-11-23 22:47:45,2025-11-23 22:47:45,2025-11-23 22:53:17,2025-11-23 22:56:35,,,1,1,1,0,0,0.0,0.0,USD,
u000198,desktop,email,US,2025-11-23 23:04:09,2025-11-23 23:04:09,2025-11-23 23:08:50,2025-11-23 23:25:22,,,1,1,1,0,0,0.0,0.0,USD,
u000021,desktop,creator_link,US,2025-11-23 23:39:23,2025-11-23 23:39:23,2025-11-23 23:49:00,2025-11-24 00:01:51,,,1,1,1,0,0,0.0,0.0,USD,
u002626,mobile,organic,US,2025-11-24 00:22:09,2025-11-24 00:22:09,,,,,1,0,0,0,0,0.0,0.0,USD,
u002673,mobile,organic,US,2025-11-24 00:29:25,2025-11-24 00:29:25,2025-11-24 00:36:35,,,,1,1,0,0,0,0.0,0.0,USD,
u002583,mobile,paid_social,US,2025-11-24 01:12:07,2025-11-24 01:12:07,2025-11-24 01:12:31,2025-11-24 01:21:54,,,1,1,1,0,0,0.0,0.0,USD,
u002092,desktop,organic,US,2025-11-24 02:06:34,2025-11-24 02:06:34,2025-11-24 02:13:16,2025-11-24 02:13:36,,,1,1,1,0,0,0.0,0.0,USD,
u002427,mobile,email,US,2025-11-24 03:15:52,2025-11-24 03:15:52,2025-11-24 03:18:08,2025-11-24 03:26:47,,,1,1,1,0,0,0.0,0.0,USD,
u001514,desktop,organic,US,2025-11-24 04:46:59,2025-11-24 04:46:59,2025-11-24 04:57:15,,,,1,1,0,0,0,0.0,0.0,USD,
u001189,mobile,creator_link,US,2025-11-24 04:58:23,2025-11-24 04:58:23,2025-11-24 04:58:56,2025-11-24 04:59:08,,,1,1,1,0,0,0.0,0.0,USD,
u001277,mobile,creator_link,US,2025-11-24 06:42:31,2025-11-24 06:42:31,2025-11-24 06:53:43,2025-11-24 06:55:50,,,1,1,1,0,0,0.0,0.0,USD,
u000897,mobile,organic,US,2025-11-24 06:46:58,2025-11-24 06:46:58,2025-11-24 06:59:09,2025-11-24 07:16:51,2025-11-24 07:24:32,,1,1,1,1,0,0.0,0.0,USD,
u001711,desktop,creator_link,US,2025-11-24 06:54:38,2025-11-24 06:54:38,,,,,1,0,0,0,0,0.0,0.0,USD,
u002492,mobile,referral,US,2025-11-24 07:12:46,2025-11-24 07:12:46,2025-11-24 07:24:45,2025-11-24 07:27:49,,,1,1,1,0,0,0.0,0.0,USD,
u001872,mobile,paid_social,US,2025-11-24 07:30:41,2025-11-24 07:30:41,2025-11-24 07:35:59,2025-11-24 07:48:25,,,1,1,1,0,0,0.0,0.0,USD,
u002022,mobile,paid_social,US,2025-11-24 07:51:06,2025-11-24 07:51:06,2025-11-24 07:54:29,2025-11-24 08:12:05,,,1,1,1,0,0,0.0,0.0,USD,
u000882,mobile,creator_link,IN,2025-11-24 08:12:30,2025-11-24 08:12:30,2025-11-24 08:22:11,,,,1,1,0,0,0,0.0,0.0,USD,
u002785,mobile,paid_social,UK,2025-11-24 08:13:13,2025-11-24 08:13:13,,,,,1,0,0,0,0,0.0,0.0,USD,
u001203,desktop,creator_link,US,2025-11-24 08:49:02,2025-11-24 08:49:02,2025-11-24 09:02:39,2025-11-24 09:14:33,,,1,1,1,0,0,0.0,0.0,USD,
u000193,mobile,paid_social,DE,2025-11-24 09:37:16,2025-11-24 09:37:16,2025-11-24 09:44:19,2025-11-24 09:58:35,,,1,1,1,0,0,0.0,0.0,USD,
u002096,mobile,organic,CA,2025-11-24 09:42:40,2025-11-24 09:42:40,2025-11-24 09:51:27,2025-11-24 09:58:17,,,1,1,1,0,0,0.0,0.0,USD,
u000054,desktop,organic,BR,2025-11-24 12:23:04,2025-11-24 12:23:04,2025-11-24 12:31:57,2025-11-24 12:40:10,,,1,1,1,0,0,0.0,0.0,USD,
u000160,desktop,paid_social,US,2025-11-24 12:54:41,2025-11-24 12:54:41,2025-11-24 13:03:47,,,,1,1,0,0,0,0.0,0.0,USD,
u002003,desktop,paid_social,UK,2025-11-24 13:14:30,2025-11-24 13:14:30,,,,,1,0,0,0,0,0.0,0.0,USD,
u002232,desktop,organic,US,2025-11-24 13:44:27,2025-11-24 13:44:27,2025-11-24 13:46:55,2025-11-24 13:57:07,,,1,1,1,0,0,0.0,0.0,USD,
u000780,desktop,creator_link,US,2025-11-24 14:39:34,2025-11-24 14:39:34,2025-11-24 14:49:13,2025-11-24 15:03:58,,,1,1,1,0,0,0.0,0.0,USD,
u000120,mobile,organic,US,2025-11-24 16:39:18,2025-11-24 16:39:18,2025-11-24 16:41:43,2025-11-24 16:53:38,,,1,1,1,0,0,0.0,0.0,USD,
u000238,desktop,organic,IN,2025-11-24 17:40:45,2025-11-24 17:40:45,2025-11-24 17:53:56,2025-11-24 18:06:57,,,1,1,1,0,0,0.0,0.0,USD,
u001654,mobile,referral,CA,2025-11-24 17:52:01,2025-11-24 17:52:01,2025-11-24 17:52:29,,,,1,1,0,0,0,0.0,0.0,USD,
u000506,desktop,paid_social,CA,2025-11-24 18:07:31,2025-11-24 18:07:31,2025-11-24 18:22:08,2025-11-24 18:32:02,,,1,1,1,0,0,0.0,0.0,USD,
u000289,mobile,email,BR,2025-11-24 18:35:49,2025-11-24 18:35:49,2025-11-24 18:48:03,2025-11-24 18:50:37,,,1,1,1,0,0,0.0,0.0,USD,
u002990,mobile,referral,US,2025-11-24 18:47:56,2025-11-24 18:47:56,,,,,1,0,0,0,0,0.0,0.0,USD,
u001847,mobile,organic,UK,2025-11-24 19:36:18,2025-11-24 19:36:18,2025-11-24 19:49:57,,,,1,1,0,0,0,0.0,0.0,USD,
u001297,mobile,organic,US,2025-11-24 20:07:55,2025-11-24 20:07:55,2025-11-24 20:14:26,2025-11-24 20:17:39,,,1,1,1,0,0,0.0,0.0,USD,
u000240,mobile,paid_social,US,2025-11-24 20:53:01,2025-11-24 20:53:01,2025-11-24 20:59:30,,,,1,1,0,0,0,0.0,0.0,USD,
u001609,mobile,creator_link,US,2025-11-24 21:16:48,2025-11-24 21:16:48,2025-11-24 21:18:26,,,,1,1,0,0,0,0.0,0.0,USD,
u002808,desktop,email,UK,2025-11-24 21:18:42,2025-11-24 21:18:42,,,,,1,0,0,0,0,0.0,0.0,USD,
u001603,desktop,paid_social,BR,2025-11-24 21:21:56,2025-11-24 21:21:56,,,,,1,0,0,0,0,0.0,0.0,USD,
u001600,mobile,organic,IN,2025-11-24 21:49:35,2025-11-24 21:49:35,2025-11-24 21:56:56,2025-11-24 22:05:50,,,1,1,1,0,0,0.0,0.0,USD,
u000845,mobile,creator_link,UK,2025-11-24 21:55:36,2025-11-24 21:55:36,2025-11-24 21:59:01,,,,1,1,0,0,0,0.0,0.0,USD,
u001928,desktop,organic,IN,2025-11-24 22:20:29,2025-11-24 22:20:29,,,,,1,0,0,0,0,0.0,0.0,USD,
u000517,mobile,creator_link,US,2025-11-24 22:23:07,2025-11-24 22:23:07,2025-11-24 22:23:51,,,,1,1,0,0,0,0.0,0.0,USD,
u000269,mobile,paid_social,CA,2025-11-24 22:48:30,2025-11-24 22:48:30,2025-11-24 23:01:09,,,,1,1,0,0,0,0.0,0.0,USD,
u002164,mobile,creator_link,IN,2025-11-24 22:51:05,2025-11-24 22:51:05,,,,,1,0,0,0,0,0.0,0.0,USD,
u000442,mobile,paid_social,CA,2025-11-24 22:54:48,2025-11-24 22:54:48,2025-11-24 22:58:22,,,,1,1,0,0,0,0.0,0.0,USD,
u002501,mobile,organic,CA,2025-11-24 23:13:50,2025-11-24 23:13:50,,,,,1,0,0,0,0,0.0,0.0,USD,
u000664,mobile,organic,CA,2025-11-24 23:57:29,2025-11-24 23:57:29,2025-11-24 23:57:50,,,,1,1,0,0,0,0.0,0.0,USD,
u000725,mobile,organic,US,2025-11-25 00:03:21,2025-11-25 00:03:21,2025-11-25 00:12:22,,,,1,1,0,0,0,0.0,0.0,USD,
u002883,mobile,creator_link,US,2025-11-25 00:17:14,2025-11-25 00:17:14,2025-11-25 00:26:59,2025-11-25 00:38:17,,,1,1,1,0,0,0.0,0.0,USD,
u000253,mobile,creator_link,UK,2025-11-25 00:27:30,2025-11-25 00:27:30,2025-11-25 00:40:24,2025-11-25 00:58:54,,,1,1,1,0,0,0.0,0.0,USD,
u000566,desktop,organic,CA,2025-11-25 00:54:52,2025-11-25 00:54:52,2025-11-25 01:00:51,,,,1,1,0,0,0,0.0,0.0,USD,
u000511,mobile,organic,US,2025-11-25 01:20:22,2025-11-25 01:20:22,2025-11-25 01:26:21,2025-11-25 01:33:31,,,1,1,1,0,0,0.0,0.0,USD,
u001282,mobile,creator_link,US,2025-11-25 02:15:49,2025-11-25 02:15:49,,,,,1,0,0,0,0,0.0,0.0,USD,
u001244,mobile,creator_link,US,2025-11-25 03:36:57,2025-11-25 03:36:57,,,,,1,0,0,0,0,0.0,0.0,USD,
u001704,mobile,referral,US,2025-11-25 03:53:06,2025-11-25 03:53:06,,,,,1,0,0,0,0,0.0,0.0,USD,
u001733,desktop,organic,US,2025-11-25 04:23:22,2025-11-25 04:23:22,2025-11-25 04:25:21,2025-11-25 04:29:10,,,1,1,1,0,0,0.0,0.0,USD,
u001020,mobile,organic,CA,2025-11-25 04:25:35,2025-11-25 04:25:35,2025-11-25 04:34:55,,,,1,1,0,0,0,0.0,0.0,USD,
u001516,mobile,organic,BR,2025-11-25 04:31:52,2025-11-25 04:31:52,2025-11-25 04:45:15,,,,1,1,0,0,0,0.0,0.0,USD,
u001358,mobile,paid_social,US,2025-11-25 04:33:13,2025-11-25 04:33:13,2025-11-25 04:44:38,,,,1,1,0,0,0,0.0,0.0,USD,
u001293,mobile,referral,US,2025-11-25 04:53:43,2025-11-25 04:53:43,,,,,1,0,0,0,0,0.0,0.0,USD,
u000030,desktop,email,BR,2025-11-25 05:11:33,2025-11-25 05:11:33,2025-11-25 05:13:47,2025-11-25 05:25:18,2025-11-25 05:31:23,2025-12-01 12:53:25,1,1,1,1,1,44.32,44.32,USD,546112.0
u002944,mobile,email,IN,2025-11-25 05:12:28,2025-11-25 05:12:28,2025-11-25 05:22:37,2025-11-25 05:37:12,,,1,1,1,0,0,0.0,0.0,USD,
u002520,mobile,organic,US,2025-11-25 05:46:26,2025-11-25 05:46:26,,,,,1,0,0,0,0,0.0,0.0,USD,
u002390,mobile,organic,US,2025-11-25 06:54:21,2025-11-25 06:54:21,2025-11-25 07:01:00,,,,1,1,0,0,0,0.0,0.0,USD,
u001636,mobile,organic,UK,2025-11-25 06:56:57,2025-11-25 06:56:57,,,,,1,0,0,0,0,0.0,0.0,USD,
u001565,desktop,referral,CA,2025-11-25 06:57:12,2025-11-25 06:57:12,2025-11-25 07:00:03,,,,1,1,0,0,0,0.0,0.0,USD,
u002972,desktop,email,AU,2025-11-25 07:29:21,2025-11-25 07:29:21,2025-11-25 07:40:30,2025-11-25 07:47:10,,,1,1,1,0,0,0.0,0.0,USD,
u002324,mobile,organic,AU,2025-11-25 07:31:52,2025-11-25 07:31:52,2025-11-25 07:42:17,2025-11-25 08:00:01,,,1,1,1,0,0,0.0,0.0,USD,
u001109,desktop,paid_social,US,2025-11-25 07:44:16,2025-11-25 07:44:16,2025-11-25 07:58:51,2025-11-25 08:01:06,,,1,1,1,0,0,0.0,0.0,USD,
u002503,desktop,organic,UK,2025-11-25 07:54:41,2025-11-25 07:54:41,2025-11-25 07:58:15,,,,1,1,0,0,0,0.0,0.0,USD,
u000438,mobile,paid_social,IN,2025-11-25 08:02:51,2025-11-25 08:02:51,2025-11-25 08:16:48,2025-11-25 08:28:16,2025-11-25 08:33:30,,1,1,1,1,0,0.0,0.0,USD,
u000007,desktop,referral,CA,2025-11-25 08:18:12,2025-11-25 08:18:12,2025-11-25 08:29:29,,,,1,1,0,0,0,0.0,0.0,USD,
u002629,mobile,organic,IN,2025-11-25 08:30:16,2025-11-25 08:30:16,,,,,1,0,0,0,0,0.0,0.0,USD,
u002134,desktop,paid_social,UK,2025-11-25 09:05:37,2025-11-25 09:05:37,2025-11-25 09:20:20,2025-11-25 09:30:52,,,1,1,1,0,0,0.0,0.0,USD,
u000221,mobile,organic,US,2025-11-25 09:09:26,2025-11-25 09:09:26,2025-11-25 09:09:45,2025-11-25 09:11:41,,,1,1,1,0,0,0.0,0.0,USD,
u001105,mobile,organic,BR,2025-11-25 09:22:53,2025-11-25 09:22:53,2025-11-25 09:28:10,2025-11-25 09:41:03,,,1,1,1,0,0,0.0,0.0,USD,
u000495,desktop,referral,BR,2025-11-25 09:37:17,2025-11-25 09:37:17,,,,,1,0,0,0,0,0.0,0.0,USD,
u001149,mobile,creator_link,US,2025-11-25 09:59:11,2025-11-25 09:59:11,2025-11-25 10:10:01,2025-11-25 10:16:05,,,1,1,1,0,0,0.0,0.0,USD,
u001515,desktop,paid_social,US,2025-11-25 10:36:04,2025-11-25 10:36:04,2025-11-25 10:51:00,2025-11-25 11:00:41,2025-11-25 11:05:44,2025-12-01 13:50:57,1,1,1,1,1,64.33,64.33,USD,530093.0
u001680,mobile,referral,US,2025-11-25 11:29:25,2025-11-25 11:29:25,,,,,1,0,0,0,0,0.0,0.0,USD,
u002526,mobile,creator_link,CA,2025-11-25 11:42:52,2025-11-25 11:42:52,2025-11-25 11:57:02,2025-11-25 12:08:21,,,1,1,1,0,0,0.0,0.0,USD,
u001700,desktop,paid_social,US,2025-11-25 11:57:37,2025-11-25 11:57:37,2025-11-25 12:12:02,2025-11-25 12:12:53,,,1,1,1,0,0,0.0,0.0,USD,
u000841,mobile,organic,US,2025-11-25 11:59:46,2025-11-25 11:59:46,2025-11-25 12:11:22,2025-11-25 12:30:05,,,1,1,1,0,0,0.0,0.0,USD,
u001393,mobile,organic,US,2025-11-25 12:09:44,2025-11-25 12:09:44,,,,,1,0,0,0,0,0.0,0.0,USD,
u001827,mobile,paid_social,US,2025-11-25 12:16:09,2025-11-25 12:16:09,,,,,1,0,0,0,0,0.0,0.0,USD,
u000961,mobile,organic,CA,2025-11-25 12:21:41,2025-11-25 12:21:41,,,,,1,0,0,0,0,0.0,0.0,USD,
u002742,desktop,paid_social,US,2025-11-25 12:58:06,2025-11-25 12:58:06,2025-11-25 13:01:18,2025-11-25 13:20:20,,,1,1,1,0,0,0.0,0.0,USD,
u001769,mobile,creator_link,US,2025-11-25 13:21:54,2025-11-25 13:21:54,2025-11-25 13:28:01,2025-11-25 13:32:43,,,1,1,1,0,0,0.0,0.0,USD,
u001239,mobile,referral,IN,2025-11-25 13:32:14,2025-11-25 13:32:14,2025-11-25 13:39:10,,,,1,1,0,0,0,0.0,0.0,USD,
u002897,desktop,creator_link,US,2025-11-25 13:58:25,2025-11-25 13:58:25,2025-11-25 14:03:37,,,,1,1,0,0,0,0.0,0.0,USD,
u000476,mobile,creator_link,US,2025-11-25 14:12:18,2025-11-25 14:12:18,2025-11-25 14:25:18,,,,1,1,0,0,0,0.0,0.0,USD,
u001669,mobile,organic,US,2025-11-25 15:08:20,2025-11-25 15:08:20,2025-11-25 15:16:11,,,,1,1,0,0,0,0.0,0.0,USD,
u001653,mobile,creator_link,US,2025-11-25 15:56:45,2025-11-25 15:56:45,2025-11-25 16:10:53,,,,1,1,0,0,0,0.0,0.0,USD,
u002021,desktop,referral,US,2025-11-25 16:07:14,2025-11-25 16:07:14,2025-11-25 16:11:07,,,,1,1,0,0,0,0.0,0.0,USD,
u002859,desktop,organic,US,2025-11-25 16:34:31,2025-11-25 16:34:31,2025-11-25 16:45:57,2025-11-25 17:03:19,,,1,1,1,0,0,0.0,0.0,USD,
u000762,mobile,organic,US,2025-11-25 16:54:40,2025-11-25 16:54:40,2025-11-25 17:08:24,,,,1,1,0,0,0,0.0,0.0,USD,
u001202,mobile,organic,US,2025-11-25 17:02:35,2025-11-25 17:02:35,2025-11-25 17:09:32,,,,1,1,0,0,0,0.0,0.0,USD,
u002841,desktop,organic,UK,2025-11-25 18:14:42,2025-11-25 18:14:42,2025-11-25 18:21:21,2025-11-25 18:36:24,,,1,1,1,0,0,0.0,0.0,USD,
u000928,desktop,email,US,2025-11-25 19:00:25,2025-11-25 19:00:25,2025-11-25 19:14:03,2025-11-25 19:15:24,,,1,1,1,0,0,0.0,0.0,USD,
u000380,desktop,paid_social,AU,2025-11-25 19:10:43,2025-11-25 19:10:43,2025-11-25 19:23:11,2025-11-25 19:30:30,,,1,1,1,0,0,0.0,0.0,USD,
u002978,desktop,paid_social,UK,2025-11-25 19:16:36,2025-11-25 19:16:36,2025-11-25 19:24:02,,,,1,1,0,0,0,0.0,0.0,USD,
u000447,desktop,paid_social,US,2025-11-25 19:43:03,2025-11-25 19:43:03,2025-11-25 19:56:59,,,,1,1,0,0,0,0.0,0.0,USD,
u002558,mobile,referral,US,2025-11-25 20:18:31,2025-11-25 20:18:31,,,,,1,0,0,0,0,0.0,0.0,USD,
u002837,mobile,paid_social,US,2025-11-25 21:30:22,2025-11-25 21:30:22,2025-11-25 21:42:47,,,,1,1,0,0,0,0.0,0.0,USD,
u001875,desktop,organic,CA,2025-11-25 21:41:44,2025-11-25 21:41:44,2025-11-25 21:49:09,,,,1,1,0,0,0,0.0,0.0,USD,
u001670,desktop,creator_link,CA,2025-11-25 22:02:43,2025-11-25 22:02:43,2025-11-25 22:16:55,,,,1,1,0,0,0,0.0,0.0,USD,
u000209,mobile,organic,US,2025-11-25 22:25:35,2025-11-25 22:25:35,2025-11-25 22:33:59,2025-11-25 22:45:07,,,1,1,1,0,0,0.0,0.0,USD,
u000381,mobile,organic,UK,2025-11-25 22:47:09,2025-11-25 22:47:09,,,,,1,0,0,0,0,0.0,0.0,USD,
u000630,desktop,creator_link,US,2025-11-26 00:19:40,2025-11-26 00:19:40,2025-11-26 00:22:11,2025-11-26 00:24:03,,,1,1,1,0,0,0.0,0.0,USD,
u000678,mobile,organic,CA,2025-11-26 00:58:01,2025-11-26 00:58:01,2025-11-26 01:05:56,2025-11-26 01:07:33,,,1,1,1,0,0,0.0,0.0,USD,
u001110,mobile,organic,US,2025-11-26 01:09:12,2025-11-26 01:09:12,2025-11-26 01:10:06,,,,1,1,0,0,0,0.0,0.0,USD,
u001180,mobile,organic,US,2025-11-26 01:20:10,2025-11-26 01:20:10,2025-11-26 01:34:51,,,,1,1,0,0,0,0.0,0.0,USD,
u001539,desktop,organic,UK,2025-11-26 01:24:10,2025-11-26 01:24:10,2025-11-26 01:33:28,2025-11-26 01:51:58,,,1,1,1,0,0,0.0,0.0,USD,
u000022,mobile,creator_link,CA,2025-11-26 01:49:39,2025-11-26 01:49:39,2025-11-26 01:54:27,,,,1,1,0,0,0,0.0,0.0,USD,
u002114,mobile,organic,US,2025-11-26 01:58:27,2025-11-26 01:58:27,2025-11-26 02:03:32,2025-11-26 02:08:32,2025-11-26 02:14:37,,1,1,1,1,0,0.0,0.0,USD,
u001129,desktop,paid_social,US,2025-11-26 02:22:08,2025-11-26 02:22:08,2025-11-26 02:32:27,2025-11-26 02:45:41,,,1,1,1,0,0,0.0,0.0,USD,
u002165,desktop,organic,AU,2025-11-26 02:48:08,2025-11-26 02:48:08,2025-11-26 02:56:46,2025-11-26 03:13:52,,,1,1,1,0,0,0.0,0.0,USD,
u000981,desktop,organic,US,2025-11-26 03:25:04,2025-11-26 03:25:04,2025-11-26 03:33:24,2025-11-26 03:35:32,,,1,1,1,0,0,0.0,0.0,USD,
u000959,mobile,creator_link,AU,2025-11-26 03:30:14,2025-11-26 03:30:14,2025-11-26 03:34:30,,,,1,1,0,0,0,0.0,0.0,USD,
u002202,desktop,paid_social,US,2025-11-26 04:51:28,2025-11-26 04:51:28,2025-11-26 04:53:40,2025-11-26 04:58:21,2025-11-26 05:03:31,2025-12-02 08:13:35,1,1,1,1,1,23.59,23.59,USD,530527.0
u002348,desktop,paid_social,BR,2025-11-26 04:53:11,2025-11-26 04:53:11,2025-11-26 05:03:37,,,,1,1,0,0,0,0.0,0.0,USD,
u000457,desktop,organic,US,2025-11-26 05:06:47,2025-11-26 05:06:47,2025-11-26 05:08:01,2025-11-26 05:25:32,,,1,1,1,0,0,0.0,0.0,USD,
u001900,mobile,paid_social,US,2025-11-26 05:16:18,2025-11-26 05:16:18,2025-11-26 05:17:48,,,,1,1,0,0,0,0.0,0.0,USD,
u000913,desktop,organic,US,2025-11-26 05:38:32,2025-11-26 05:38:32,2025-11-26 05:48:44,2025-11-26 06:08:39,,,1,1,1,0,0,0.0,0.0,USD,
u000299,desktop,organic,DE,2025-11-26 06:25:53,2025-11-26 06:25:53,2025-11-26 06:37:16,2025-11-26 06:51:40,,,1,1,1,0,0,0.0,0.0,USD,
u001346,mobile,email,CA,2025-11-26 06:36:24,2025-11-26 06:36:24,,,,,1,0,0,0,0,0.0,0.0,USD,
u000493,desktop,email,US,2025-11-26 06:44:18,2025-11-26 06:44:18,2025-11-26 06:51:06,,,,1,1,0,0,0,0.0,0.0,USD,
u002878,mobile,paid_social,US,2025-11-26 06:47:52,2025-11-26 06:47:52,2025-11-26 06:52:27,2025-11-26 06:53:43,,,1,1,1,0,0,0.0,0.0,USD,
u000759,mobile,creator_link,US,2025-11-26 07:51:01,2025-11-26 07:51:01,2025-11-26 07:59:40,,,,1,1,0,0,0,0.0,0.0,USD,
u000341,mobile,email,US,2025-11-26 08:06:53,2025-11-26 08:06:53,2025-11-26 08:19:43,2025-11-26 08:24:44,,,1,1,1,0,0,0.0,0.0,USD,
u001302,mobile,paid_social,US,2025-11-26 08:09:16,2025-11-26 08:09:16,,,,,1,0,0,0,0,0.0,0.0,USD,
u002173,mobile,referral,US,2025-11-26 08:16:29,2025-11-26 08:16:29,2025-11-26 08:19:17,2025-11-26 08:36:43,,,1,1,1,0,0,0.0,0.0,USD,
u000525,mobile,organic,AU,2025-11-26 09:02:55,2025-11-26 09:02:55,2025-11-26 09:15:18,2025-11-26 09:29:38,,,1,1,1,0,0,0.0,0.0,USD,
u001357,mobile,email,CA,2025-11-26 09:03:40,2025-11-26 09:03:40,2025-11-26 09:09:11,2025-11-26 09:23:33,,,1,1,1,0,0,0.0,0.0,USD,
u001071,desktop,paid_social,US,2025-11-26 09:22:11,2025-11-26 09:22:11,2025-11-26 09:34:10,,,,1,1,0,0,0,0.0,0.0,USD,
u002599,desktop,organic,CA,2025-11-26 10:36:45,2025-11-26 10:36:45,2025-11-26 10:42:59,,,,1,1,0,0,0,0.0,0.0,USD,
u002765,mobile,referral,US,2025-11-26 10:48:10,2025-11-26 10:48:10,2025-11-26 11:00:50,2025-11-26 11:16:49,,,1,1,1,0,0,0.0,0.0,USD,
u001394,mobile,organic,AU,2025-11-26 11:09:09,2025-11-26 11:09:09,2025-11-26 11:17:58,,,,1,1,0,0,0,0.0,0.0,USD,
u000830,mobile,paid_social,US,2025-11-26 11:17:52,2025-11-26 11:17:52,2025-11-26 11:22:17,2025-11-26 11:38:26,,,1,1,1,0,0,0.0,0.0,USD,
u000711,desktop,creator_link,CA,2025-11-26 11:22:46,2025-11-26 11:22:46,2025-11-26 11:32:53,2025-11-26 11:46:47,2025-11-26 11:49:15,,1,1,1,1,0,0.0,0.0,USD,
u000488,mobile,organic,US,2025-11-26 11:53:30,2025-11-26 11:53:30,2025-11-26 11:59:06,,,,1,1,0,0,0,0.0,0.0,USD,
u000305,desktop,organic,US,2025-11-26 13:07:19,2025-11-26 13:07:19,,,,,1,0,0,0,0,0.0,0.0,USD,
u002345,desktop,organic,US,2025-11-26 13:18:53,2025-11-26 13:18:53,2025-11-26 13:23:35,,,,1,1,0,0,0,0.0,0.0,USD,
u000936,mobile,paid_social,US,2025-11-26 13:48:32,2025-11-26 13:48:32,2025-11-26 14:01:52,2025-11-26 14:18:18,,,1,1,1,0,0,0.0,0.0,USD,
